530,https://ecampusontario.pressbooks.pub/guitarfundamentalsbook6/,http://schema.org,Book,Guitar Fundamentals Book 6,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/530/2019/07/GF6-Book-6-cover-copy.png,Person,George Arvola,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
533,https://ecampusontario.pressbooks.pub/guitarfundamentalsprimer/,http://schema.org,Book,Guitar Fundamentals Primer,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/533/2019/07/GFP-Primer-cover.png,Person,George Arvola,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
535,https://ecampusontario.pressbooks.pub/choosingsources/,http://schema.org,Book,Choosing &amp; Using Sources: A Guide to Academic Research,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/535/2019/07/cover.jpg,Person,Teaching &amp; Learning,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
536,https://ecampusontario.pressbooks.pub/graduatethesistoolkit/,http://schema.org,Book,McMaster University's Graduate Thesis Toolkit,en,http://pressbooks.com/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,,,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
537,https://ecampusontario.pressbooks.pub/taguide/,http://schema.org,Book,McMaster Teaching Assistant Guide,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/537/2019/08/Screen-Shot-2019-08-19-at-11.08.36-AM-1.png,Person,MacPherson Institute,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
538,https://ecampusontario.pressbooks.pub/rhythmguitarstudies/,http://schema.org,Book,Rhythm Guitar Studies,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/538/2019/08/RG-000-Introduction-and-title-page_page-0001.jpg,Person,George Arvola,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
539,https://ecampusontario.pressbooks.pub/techtoolsforteaching/,http://schema.org,Book,"Technology Tools for Teaching in Higher Education, The Practical Handbook Series",en,http://ecampusontario.pressbooks.pub/app/uploads/sites/539/2019/02/2019-06-17_0952.png,Person,sferns,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
541,https://ecampusontario.pressbooks.pub/westernoerfacultytoolkit/,http://schema.org,Book,Western University OER Faculty Toolkit,en-ca,http://ecampusontario.pressbooks.pub/app/uploads/sites/541/2019/08/Western-University-OER-Faculty-Toolkit.png,Person,Deanna Grogan,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
544,https://ecampusontario.pressbooks.pub/dcworkbook/,http://schema.org,Book,CESBA Digital Literacy Curriculum DRAFT,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/544/2019/07/MANUAL.LBSDIGITAL.Final_.jpg,Person,tmollins,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
545,https://ecampusontario.pressbooks.pub/blendedlearning/,http://schema.org,Book,Position Paper on Blended Learning in Adult Education,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/545/2019/07/AlphaPlus-Blended-Learning-Position-Paper-Ver-1.0-Mar-13-19-copy.jpg,Person,Tracey Mollins,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
548,https://ecampusontario.pressbooks.pub/megjuljoc/,http://schema.org,Book,Junior Sample Book,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Jocelyn Beldman,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
551,https://ecampusontario.pressbooks.pub/introspanish/,http://schema.org,Book,Introducción al español,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/551/2019/07/cover-page-pic-1.png,Person,Rita Palacios,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
552,https://ecampusontario.pressbooks.pub/learningprocessforplayingtheguitarbook1/,http://schema.org,Book,Learning Process for Playing the Guitar Book 1,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/552/2019/07/LP1-Book-Cover.png,Person,Tony Bradan,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
554,https://ecampusontario.pressbooks.pub/introductionauxetudesfrancaiseslitterature1999/,http://schema.org,Book,litteraturefrench1999,fr,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Genevieve Deviveiros,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
555,https://ecampusontario.pressbooks.pub/macgradthesistoolkit/,http://schema.org,Book,McMaster University's Graduate Thesis Toolkit,en,https://pressbooks.com/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Kathleen Steeves,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
557,https://ecampusontario.pressbooks.pub/criticalthinking/,http://schema.org,Book,"Thinking, Reasoning, Relating",en,https://ecampusontario.pressbooks.pub/app/uploads/sites/557/2019/08/glen-carrie-JiSkHnWLo2o-unsplash.jpg,Person,Jenni Hayman,CreativeWork,https://creativecommons.org/licenses/by-nc/4.0/,CC BY-NC (Attribution NonCommercial)
561,https://ecampusontario.pressbooks.pub/webstrawopenaccess/,http://schema.org,Book,WebStraw Open-Access: Physics Undergraduate Manual,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Alaa Taha,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
562,https://ecampusontario.pressbooks.pub/proctech2ce3labmanual/,http://schema.org,Book,PROCTECH 2CE3 Lab Manual,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Kostas Apostolou,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
568,https://ecampusontario.pressbooks.pub/biologielacite/,http://schema.org,Book,biologielacite,fr,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Hubert Lalande,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
569,https://ecampusontario.pressbooks.pub/niagaracollegeintrotopsych/,http://schema.org,Book,Introduction to Psychology - 1st Canadian Edition,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/569/2018/10/IntroToPsych_cover_PBsize.jpg,Person,Charles Stangor,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
570,https://ecampusontario.pressbooks.pub/mavgs/,http://schema.org,Book,Meal Assistance Virtual Gaming Simulation Maaltijdbegeleiding Virtual Gaming Simulation ,en,https://ecampusontario.pressbooks.pub/app/uploads/sites/570/2019/09/Ms.-Greta.png,Person,Michelle Hughes,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
573,https://ecampusontario.pressbooks.pub/robsonsoced/,http://schema.org,Book,Sociology of Education in Canada,en,https://ecampusontario.pressbooks.pub/app/uploads/sites/383/2019/08/C1_intro.jpg,Person,Dr. Karen L. Robson,CreativeWork,https://creativecommons.org/licenses/by-sa/4.0/,CC BY-SA (Attribution ShareAlike)
574,https://ecampusontario.pressbooks.pub/aqpr/,http://schema.org,Book,Academic Quality: CDS Crib Notes,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Mohawk College: Centre for Teaching &amp; Learning,CreativeWork,https://creativecommons.org/licenses/by-sa/4.0/,CC BY-SA (Attribution ShareAlike)
581,https://ecampusontario.pressbooks.pub/introanimalphysiology2nded/,http://schema.org,Book,Introductory Animal Physiology 2nd Edition,en,https://ecampusontario.pressbooks.pub/app/uploads/sites/581/2020/02/GOPR0174_Book-Cover.jpg,Person,Curated Resource,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
582,https://ecampusontario.pressbooks.pub/postsecexemplars/,http://schema.org,Book,"French: Musings, Examples, Presentations",en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,pfrench,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
583,https://ecampusontario.pressbooks.pub/thehistoryoftheolympiabrewingcompany/,http://schema.org,Book,The History of the Olympia Brewing Company,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,pkopanas,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
585,https://ecampusontario.pressbooks.pub/nrsghzpae/,http://schema.org,Book,Basic Foot Care for RNs and RPNs,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/585/2019/10/big-happy-feet.jpg,Person,Sarah Lockbaum,CreativeWork,https://creativecommons.org/licenses/by-sa/4.0/,CC BY-SA (Attribution ShareAlike)
586,https://ecampusontario.pressbooks.pub/formationpb/,http://schema.org,Book,Formation Pressbooks,fr,http://ecampusontario.pressbooks.pub/app/uploads/sites/586/2019/10/Screen-Shot-2019-10-03-at-11.43.44-AM.png,Person,Hubert Lalande,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
589,https://ecampusontario.pressbooks.pub/tessexperimenter/,http://schema.org,Book,TESS Experimenter Sandbox,en,https://ecampusontario.pressbooks.pub/app/uploads/sites/589/2019/10/cover.jpg,Person,eCampusOntario Workshop Facilitators,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
591,https://ecampusontario.pressbooks.pub/lipressbookssandbox/,http://schema.org,Book,Learning Innovation Pressbooks Sandbox,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,sstokes,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
593,https://ecampusontario.pressbooks.pub/delharnish/,http://schema.org,Book,The Subversive Learner in a Standardized World,en,https://ecampusontario.pressbooks.pub/app/uploads/sites/593/2020/02/pereira.jpg,Person,joannek,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
596,https://ecampusontario.pressbooks.pub/paie/,http://schema.org,Book,Safe Pharmacy Simulation,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/596/2019/12/Pharmacy-Assistant-VGS-1.jpg,Person,Pat Marten-Daniel,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
600,https://ecampusontario.pressbooks.pub/statsforenvsci/,http://schema.org,Book,Statistical Applications for Environmental Science,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/600/2019/10/chart-2008485_1280.png,Person,Peter Lafleur,CreativeWork,https://creativecommons.org/licenses/by-nc/4.0/,CC BY-NC (Attribution NonCommercial)
601,https://ecampusontario.pressbooks.pub/learningtolearnonlineatfanshawe/,http://schema.org,Book,Learning to Learn Online at Fanshawe,en-ca,http://ecampusontario.pressbooks.pub/app/uploads/sites/601/2020/01/LLO-OER-Cover-II.png,Person,Kwantlen Polytechnic University Learning Centres,CreativeWork,https://creativecommons.org/licenses/by-sa/4.0/,CC BY-SA (Attribution ShareAlike)
610,https://ecampusontario.pressbooks.pub/humananatomyandphysiology/,http://schema.org,Book,Anatomy and Physiology,en,http://opentextbc.ca/anatomyandphysiology/wp-content/plugins/pressbooks/assets/images/default-book-cover.jpg,Person,OpenStax,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
619,https://ecampusontario.pressbooks.pub/bcstatstest/,http://schema.org,Book,OS Intro Stats Test,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,pfrench,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
634,https://ecampusontario.pressbooks.pub/tessfundy/,http://schema.org,Book,TESS Experimenters: Fundy / Gros Morne | Giulia Forsythe,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/634/2019/10/cover.jpg,Person,eCampusOntario Workshop Facilitators,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
635,https://ecampusontario.pressbooks.pub/yohopeggy/,http://schema.org,Book,TESS Experimenters: Yoho Peggy,en,https://ecampusontario.pressbooks.pub/app/uploads/sites/635/2019/10/cover.jpg,Person,eCampusOntario Workshop Facilitators,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
638,https://ecampusontario.pressbooks.pub/creatoravr/,http://schema.org,Book,Creator AVR Cookbook,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,mspears,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
640,https://ecampusontario.pressbooks.pub/healthdiseasetopics2019/,http://schema.org,Book,Selected Topics in Health and Disease (2019 Edition),en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Dr. Ju,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
644,https://ecampusontario.pressbooks.pub/outdoorplay/,http://schema.org,Book,Outdoor Play Resource Guide: ECE ,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/644/2020/01/final-final-erin-cover.png,Person,Erin Cameron,CreativeWork,https://creativecommons.org/licenses/by-sa/4.0/,CC BY-SA (Attribution ShareAlike)
646,https://ecampusontario.pressbooks.pub/gcadp/,http://schema.org,Book,Academic Development Program Handbook,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,grodrigo,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
652,https://ecampusontario.pressbooks.pub/test10/,http://schema.org,Book,sx,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,simonxu,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
655,https://ecampusontario.pressbooks.pub/tessvalerie/,http://schema.org,Book,TESS Experimenters: Fundy / Gros Morne | Giulia Forsythe,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/655/2019/11/cover.jpg,Person,eCampusOntario Workshop Facilitators,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
660,https://ecampusontario.pressbooks.pub/stevenssandbox/,http://schema.org,Book,Steven L. sandbox - A place to experiment,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Steven Lazarou,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
665,https://ecampusontario.pressbooks.pub/cscau/,http://schema.org,Book,Digital Skills for Postsecondary Readiness,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Tracey Mollins,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
668,https://ecampusontario.pressbooks.pub/justynaplayground/,http://schema.org,Book,Justyna's PressBooks Playground (eCampus Ontario instance),en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,jszluinska,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
679,https://ecampusontario.pressbooks.pub/h5puwsession/,http://schema.org,Book,H5P UW Workshop,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/679/2019/12/h5p@uwaterloo.png,Person,Kanstantsin Tsedryk,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
680,https://ecampusontario.pressbooks.pub/ctltraining/,http://schema.org,Book,Training and Experimentation,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Kate Quinn,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
681,https://ecampusontario.pressbooks.pub/foundationalskills/,http://schema.org,Book,Foundational Skills,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,areszitnyk,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
682,https://ecampusontario.pressbooks.pub/docsdentistry101/,http://schema.org,Book,DOCS-EBook in Dentistry,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,lkalman,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
683,https://ecampusontario.pressbooks.pub/literacyresources/,http://schema.org,Book,Literacy for the 21st Century,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,areszitnyk,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
687,https://ecampusontario.pressbooks.pub/teachingtech/,http://schema.org,Book,Guide to Teaching with Technology,en,https://ecampusontario.pressbooks.pub/app/uploads/sites/687/2017/10/Guide_cover-scaled.jpg,Person,Centre for Pedagogical Innovation,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
701,https://ecampusontario.pressbooks.pub/thebeercarib/,http://schema.org,Book,Beer Through the Ages,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,lrupert,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
707,https://ecampusontario.pressbooks.pub/labskills/,http://schema.org,Book,Brock University Lab Skills Plus,en,http://ecampusontario.pressbooks.pub/app/uploads/sites/707/2020/02/national-cancer-institute-2fyeLhUeYpg-unsplash.jpg,Person,Giulia Forsythe,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
712,https://ecampusontario.pressbooks.pub/consortiumtest/,http://schema.org,Book,Consortium - Test,fr,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,msingh,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
713,https://ecampusontario.pressbooks.pub/consortiumclonetest/,http://schema.org,Book,Consortium Clone Test,fr,http://ecampusontario.pressbooks.pub/app/uploads/sites/713/2018/03/cover-1-scaled.jpg,Person,Sylvie Clamageran,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
717,https://ecampusontario.pressbooks.pub/healthdiseasetopics2020/,http://schema.org,Book,Selected Topics in Health and Disease (Vol. 2),en,http://ecampusontario.pressbooks.pub/app/uploads/sites/717/2020/02/HDVolume2.png,Person,Bill Ju,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
727,https://ecampusontario.pressbooks.pub/studiescriticalthinkingv2/,http://schema.org,Book,Studies in Critical Thinking Volume 2,en,http://ecampusontario.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,djohnst,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
3,https://berkeley.pressbooks.pub/guidelines/,http://schema.org,Book,UC Berkeley Pressbooks Guidelines,en,http://berkeley.pressbooks.pub/app/uploads/sites/3/2018/03/pressbooks-test-cover_2.png,Person,Office of Scholarly Communication Services,CreativeWork,https://creativecommons.org/licenses/by-nc/4.0/,CC BY-NC (Attribution NonCommercial)
18,https://berkeley.pressbooks.pub/wwnazaroff/,http://schema.org,Book,climatechangemitigation,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,,,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
21,https://berkeley.pressbooks.pub/lookaroundyou/,http://schema.org,Book,Look Around You,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,ichang,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
22,https://berkeley.pressbooks.pub/bilalbagis/,http://schema.org,Book,Central Banking in the New Era,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,,,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
23,https://berkeley.pressbooks.pub/allaboutanimals/,http://schema.org,Book,All About Animals,en,http://berkeley.pressbooks.pub/app/uploads/sites/23/2018/04/cover.jpg,Person,Maria Gould,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
25,https://berkeley.pressbooks.pub/musedigped2017/,http://schema.org,Book,MUSE Digital Pedagogy eBook 2017,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,cherisem,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
42,https://berkeley.pressbooks.pub/elpelagy/,http://schema.org,Book,EOY- REPORY 2017/2018,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,,,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
49,https://berkeley.pressbooks.pub/interpretinglovenarratives/,http://schema.org,Book,Interpreting Love Narratives in East Asian Literature and Film,en,http://berkeley.pressbooks.pub/app/uploads/sites/49/2019/06/Cover-Summer-2019-01-1.png,Person,John Wallace,CreativeWork,https://creativecommons.org/licenses/by-nc/4.0/,CC BY-NC (Attribution NonCommercial)
54,https://berkeley.pressbooks.pub/berkeleydemo/,http://schema.org,Book,Berkeley Pressbooks Demo,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Maria Gould,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
57,https://berkeley.pressbooks.pub/oomph/,http://schema.org,Book,OOMPH Course Reader,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,juliecmoss,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
72,https://berkeley.pressbooks.pub/yerelkalkinma/,http://schema.org,Book,Yerelden Kalkınmayı Yeniden Düşünmek,tr,http://berkeley.pressbooks.pub/app/uploads/sites/72/2018/11/BookCover.jpg,Person,Bilal Bagis,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
77,https://berkeley.pressbooks.pub/nchun1996/,http://schema.org,Book,Workshop,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,,,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
79,https://berkeley.pressbooks.pub/stacydemo4/,http://schema.org,Book,Stacy Demo 4,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Demo Stacy,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
87,https://berkeley.pressbooks.pub/testbook5/,http://schema.org,Book,Test Book,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Steel Wagstaff,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
91,https://berkeley.pressbooks.pub/developmentpolicies/,http://schema.org,Book,Development Policies: Local Opportunities and Local Development,en,http://berkeley.pressbooks.pub/app/uploads/sites/91/2019/11/Book2_v1_DevPolicies1.png,Person,Bilal Bagis,CreativeWork,https://creativecommons.org/licenses/by-nc-nd/4.0/,CC BY-NC-ND (Attribution NonCommercial NoDerivatives)
93,https://berkeley.pressbooks.pub/samplebook/,http://schema.org,Book,sample book,en,http://berkeley.pressbooks.pub/app/uploads/sites/93/2019/10/48701836421_69bbd83032_o.jpg,Person,arsan,CreativeWork,https://creativecommons.org/publicdomain/zero/1.0/,CC0 (Creative Commons Zero)
100,https://berkeley.pressbooks.pub/nikunj/,http://schema.org,Book,nikunj,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,,,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
101,https://berkeley.pressbooks.pub/manishranjan/,http://schema.org,Book,Berkeley Diary,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,,,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
105,https://berkeley.pressbooks.pub/tdotest/,http://schema.org,Book,The Discipline of Organizing [test],en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Steel Wagstaff,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
106,https://berkeley.pressbooks.pub/butchbrood/,http://schema.org,Book,STILL BUTCH,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,butchbrood,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
107,https://berkeley.pressbooks.pub/bobstest/,http://schema.org,Book,Bob Stayton Test Book,en,http://berkeley.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,Bob Stayton,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
112,https://berkeley.pressbooks.pub/tdo5beta1/,http://schema.org,Book,The Discipline of Organizing 5th Edition Beta 1,en,http://berkeley.pressbooks.pub/app/uploads/sites/112/2020/02/TDOcover.jpg,Person,Robert Glushko,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
3,https://uw.pressbooks.pub/demobook/,http://schema.org,Book,An Example Textbook,en,http://uw.pressbooks.pub/app/uploads/sites/3/2018/08/Example-Textbook-Ebook-Cover.jpg,Person,Jane Doe,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
4,https://uw.pressbooks.pub/makingopentextbookswithstudents/,http://schema.org,Book,A Guide to Making Open Textbooks with Students,en,http://uw.pressbooks.pub/app/uploads/sites/4/2018/08/Making-Open-Textbooks-With-Students-Ebook-Cover.jpg,Person,Ed. Elizabeth Mays,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
6,https://uw.pressbooks.pub/financialstrategy/,http://schema.org,Book,Financial Strategy for Public Managers,en-us,https://uw.pressbooks.pub/app/uploads/sites/6/2018/08/Financial-Strategy-Ebook-Cover.jpg,Person,Sharon Kioko,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
12,https://uw.pressbooks.pub/batepapo/,http://schema.org,Book,Bate-Papo ,en,https://uw.pressbooks.pub/app/uploads/sites/12/2019/06/Bate-Papo-COVER-_IMG.jpg,Person,Eduardo Viana da Silva,CreativeWork,https://creativecommons.org/licenses/by/4.0/,CC BY (Attribution)
60,https://uw.pressbooks.pub/lafrancesauvee/,http://schema.org,Book, La France Sauvée ou le Tyran Détrôné: A Dramaturgical Casebook,en,https://uw.pressbooks.pub/app/uploads/sites/60/2019/04/marie-antoinette-vigeelabrun.jpg,Person,Olympe de Gouges,CreativeWork,https://creativecommons.org/licenses/by-nc-sa/4.0/,CC BY-NC-SA (Attribution NonCommercial ShareAlike)
64,https://uw.pressbooks.pub/testbook74/,http://schema.org,Book,Test Book,en,http://uw.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,pds2,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
66,https://uw.pressbooks.pub/photoshopdemo/,http://schema.org,Book,Test Book,en,http://uw.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,pds2,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
78,https://uw.pressbooks.pub/bookclubs/,http://schema.org,Book,Book Clubs in Academic Libraries: A Case Study and Toolkit,en,https://uw.pressbooks.pub/app/uploads/sites/78/2019/04/000.png,Person,Johanna Jacobsen Kiciman,CreativeWork,https://creativecommons.org/licenses/by-nc/4.0/,CC BY-NC (Attribution NonCommercial)
79,https://uw.pressbooks.pub/danitestbook/,http://schema.org,Book,Thursday at Work Story,en,http://uw.pressbooks.pub/app/plugins/pressbooks/assets/dist/images/default-book-cover.jpg,Person,danir,CreativeWork,https://choosealicense.com/no-license/,All Rights Reserved
